Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0825STA,29,000,Karnataka,4,41,413,4133,Transport Clerks,56,52,4,12,12,0,44,40,4
B0825STA,29,000,Karnataka,4,41,414,0000,"Library, Mail and Related Clerks",998,904,94,598,554,44,400,350,50
B0825STA,29,000,Karnataka,4,41,414,4141,Library and Filing Clerks,30,20,10,22,12,10,8,8,0
B0825STA,29,000,Karnataka,4,41,414,4142,Mail Carriers and Sorting Clerks,968,884,84,576,542,34,392,342,50
B0825STA,29,000,Karnataka,4,41,419,0000,Other Office Clerks,9786,8006,1780,3640,3194,446,6146,4812,1334
B0825STA,29,000,Karnataka,4,41,419,4190,Other Office Clerks,9786,8006,1780,3640,3194,446,6146,4812,1334
B0825STA,29,000,Karnataka,4,42,000,0000,Customer Services Clerks,1626,1378,248,798,732,66,828,646,182
B0825STA,29,000,Karnataka,4,42,421,0000,"Cashiers, Tellers and Related Clerks",1166,1072,94,652,606,46,514,466,48
B0825STA,29,000,Karnataka,4,42,421,4211,Cashiers and Ticket Clerks,520,468,52,138,128,10,382,340,42
B0825STA,29,000,Karnataka,4,42,421,4212,Tellers and Other Counter Clerks,2,2,0,0,0,0,2,2,0
B0825STA,29,000,Karnataka,4,42,421,4213,Book Makers,4,4,0,4,4,0,0,0,0
B0825STA,29,000,Karnataka,4,42,421,4214,Pawnbrokers and Money Lenders,36,34,2,8,6,2,28,28,0
B0825STA,29,000,Karnataka,4,42,421,4215,Debt Collectors and Related Workers,604,564,40,502,468,34,102,96,6
B0825STA,29,000,Karnataka,4,42,422,0000,Client Information Clerks,460,306,154,146,126,20,314,180,134
B0825STA,29,000,Karnataka,4,42,422,4221,Receptionists and Information Clerks,198,80,118,28,16,12,170,64,106
B0825STA,29,000,Karnataka,4,42,422,4222,Telephone Switch Board Operators,262,226,36,118,110,8,144,116,28
B0825STA,29,000,Karnataka,5,00,000,0000,Service Workers and Shop & Market Sales Workers,70292,48460,21832,35212,21862,13350,35080,26598,8482
B0825STA,29,000,Karnataka,5,51,000,0000,Personal and Protective Service Workers,30366,17742,12624,17390,8462,8928,12976,9280,3696
B0825STA,29,000,Karnataka,5,51,511,0000,"Travel Attendants, Guides and Related Workers",2348,2192,156,1314,1240,74,1034,952,82
B0825STA,29,000,Karnataka,5,51,511,5111,Flight Attendants & Travel Stewards,8,4,4,2,2,0,6,2,4
B0825STA,29,000,Karnataka,5,51,511,5112,Transport Conductors,1882,1750,132,1144,1072,72,738,678,60
B0825STA,29,000,Karnataka,5,51,511,5113,Travel Guides and Ground Hosts,458,438,20,168,166,2,290,272,18
B0825STA,29,000,Karnataka,5,51,512,0000,House Keeping and Restaurant Services Workers,15536,6848,8688,10466,3608,6858,5070,3240,1830
B0825STA,29,000,Karnataka,5,51,512,5121,House Keepers and Related Workers,3176,2176,1000,1510,1086,424,1666,1090,576
B0825STA,29,000,Karnataka,5,51,512,5122,Cooks,9912,2392,7520,7536,1176,6360,2376,1216,1160
B0825STA,29,000,Karnataka,5,51,512,5123,Waiters and Bartenders,2448,2280,168,1420,1346,74,1028,934,94
B0825STA,29,000,Karnataka,5,51,513,0000,Personal Care Workers,7120,3834,3286,3784,1924,1860,3336,1910,1426
B0825STA,29,000,Karnataka,5,51,513,5131,Child Care Workers,2546,66,2480,1664,34,1630,882,32,850
B0825STA,29,000,Karnataka,5,51,513,5132,Institution Based Personal Care Workers,4570,3766,804,2118,1888,230,2452,1878,574
B0825STA,29,000,Karnataka,5,51,513,5139,"Personal Care and Related Workers, N.E.C.",4,2,2,2,2,0,2,0,2
B0825STA,29,000,Karnataka,5,51,514,0000,Other Personal Services Workers,626,404,222,160,118,42,466,286,180
B0825STA,29,000,Karnataka,5,51,514,5141,"Hair Dressers, Barbers, Beauticians and Related Workers",616,400,216,154,114,40,462,286,176
B0825STA,29,000,Karnataka,5,51,514,5142,Companions and Valets,4,4,0,4,4,0,0,0,0
B0825STA,29,000,Karnataka,5,51,514,5143,Undertakers and Embalmers,6,0,6,2,0,2,4,0,4
B0825STA,29,000,Karnataka,5,51,515,0000,"Astrologers, Fortune-tellers and Related Workers",146,134,12,36,30,6,110,104,6
B0825STA,29,000,Karnataka,5,51,515,5151,Astrologers and Related Workers,144,132,12,36,30,6,108,102,6
B0825STA,29,000,Karnataka,5,51,515,5152,"Fortune-tellers, Palmists and Related Workers",2,2,0,0,0,0,2,2,0
B0825STA,29,000,Karnataka,5,51,516,0000,Protective Services Workers,4590,4330,260,1630,1542,88,2960,2788,172
B0825STA,29,000,Karnataka,5,51,516,5161,Fire Fighters,146,142,4,52,50,2,94,92,2
B0825STA,29,000,Karnataka,5,51,516,5162,Police Officers,4140,3908,232,1446,1364,82,2694,2544,150
B0825STA,29,000,Karnataka,5,51,516,5163,Prison Guards,26,20,6,6,4,2,20,16,4
B0825STA,29,000,Karnataka,5,51,516,5169,"Protective Services Workers, N.E.C.",278,260,18,126,124,2,152,136,16
B0825STA,29,000,Karnataka,5,52,000,0000,"Models, Sales Persons and Demonstrators",39926,30718,9208,17822,13400,4422,22104,17318,4786
B0825STA,29,000,Karnataka,5,52,522,0000,Shop Salespersons and Demons Trators,36396,28054,8342,16482,12290,4192,19914,15764,4150
B0825STA,29,000,Karnataka,5,52,522,5220,Shop Salespersons and Demonstrators,36396,28054,8342,16482,12290,4192,19914,15764,4150
B0825STA,29,000,Karnataka,5,52,523,0000,Stall and Market Salespersons,3530,2664,866,1340,1110,230,2190,1554,636
B0825STA,29,000,Karnataka,5,52,523,5230,Stall and Market Salespersons,3530,2664,866,1340,1110,230,2190,1554,636
B0825STA,29,000,Karnataka,6,00,000,0000,Skilled Agricultural and Fishery Workers,25460,19904,5556,20802,16084,4718,4658,3820,838
B0825STA,29,000,Karnataka,6,61,000,0000,Market Oriented Skilled Agricultural and Fishery Workers,25456,19900,5556,20798,16080,4718,4658,3820,838
B0825STA,29,000,Karnataka,6,61,611,0000,Market Gardners & Crop Growers,7558,5986,1572,4928,3750,1178,2630,2236,394
B0825STA,29,000,Karnataka,6,61,611,6111,Field Crop and Vegetable Growers,4484,3606,878,2452,1820,632,2032,1786,246
B0825STA,29,000,Karnataka,6,61,611,6112,Tree and Shrub Crop Growers,294,230,64,282,224,58,12,6,6
B0825STA,29,000,Karnataka,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",2780,2150,630,2194,1706,488,586,444,142
B0825STA,29,000,Karnataka,6,61,612,0000,Market –oriented Animal Producers and Related Workers,14244,10762,3482,13148,9970,3178,1096,792,304
B0825STA,29,000,Karnataka,6,61,612,6121,Dairy and Livestock Producers,13128,9980,3148,12174,9298,2876,954,682,272
B0825STA,29,000,Karnataka,6,61,612,6122,Poultry Producers,784,566,218,672,480,192,112,86,26
B0825STA,29,000,Karnataka,6,61,612,6123,Apiarists and Sericulturists,328,214,114,300,190,110,28,24,4
B0825STA,29,000,Karnataka,6,61,612,6129,"Market- Oriented Animal Producers and Related Workers, N.E.C.",4,2,2,2,2,0,2,0,2
B0825STA,29,000,Karnataka,6,61,614,0000,Forestry and Related Workers,2742,2362,380,2136,1840,296,606,522,84
B0825STA,29,000,Karnataka,6,61,614,6141,Forestry Workers and Loggers,2648,2290,358,2044,1770,274,604,520,84
B0825STA,29,000,Karnataka,6,61,614,6142,Charcoal Burners and Related Workers,94,72,22,92,70,22,2,2,0
B0825STA,29,000,Karnataka,6,61,615,0000,"Fishery Workers, Hunters and Trappers",912,790,122,586,520,66,326,270,56
B0825STA,29,000,Karnataka,6,61,615,6152,Inland and Coastal Water Fishery Workers,586,516,70,366,328,38,220,188,32
B0825STA,29,000,Karnataka,6,61,615,6153,Deep Sea Fishery Workers,164,154,10,110,102,8,54,52,2
B0825STA,29,000,Karnataka,6,61,615,6154,Hunters and Trappers,46,40,6,32,28,4,14,12,2
B0825STA,29,000,Karnataka,6,61,615,6159,"Fishermen, Hunters, Trappers and Related Workers, N.E.C.",116,80,36,78,62,16,38,18,20
B0825STA,29,000,Karnataka,6,62,000,0000,Subsistence Agricultural and Fishery Workers,4,4,0,4,4,0,0,0,0
B0825STA,29,000,Karnataka,6,62,620,0000,Subsistence Agricultural and Fishery Workers,4,4,0,4,4,0,0,0,0
B0825STA,29,000,Karnataka,6,62,620,6200,Subsistence Agricultural and Fishery Workers,4,4,0,4,4,0,0,0,0
B0825STA,29,000,Karnataka,7,00,000,0000,Craft and Related Trades Workers,108920,73314,35606,57748,35980,21768,51172,37334,13838
B0825STA,29,000,Karnataka,7,71,000,0000,Extraction and Building Trades Workers,43116,39260,3856,23282,21060,2222,19834,18200,1634
B0825STA,29,000,Karnataka,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",7190,5628,1562,5610,4428,1182,1580,1200,380
B0825STA,29,000,Karnataka,7,71,711,7111,Mines and Quarry Workers,6044,4774,1270,4716,3758,958,1328,1016,312
B0825STA,29,000,Karnataka,7,71,711,7112,Shot Firers and Blasters,4,4,0,2,2,0,2,2,0
B0825STA,29,000,Karnataka,7,71,711,7113,"Stone Splitters, Cutters and Carvers",1112,826,286,870,650,220,242,176,66
B0825STA,29,000,Karnataka,7,71,711,7119,"Miners, Quarry Workers, Shot Firers and Blasters Stone Splitters, Cutters and Carvers, N.E.C.",30,24,6,22,18,4,8,6,2
B0825STA,29,000,Karnataka,7,71,712,0000,Building Frame and Related Trades Workers,25544,23542,2002,13734,12842,892,11810,10700,1110
B0825STA,29,000,Karnataka,7,71,712,7121,"Builders, Traditional Materials",18,18,0,14,14,0,4,4,0
B0825STA,29,000,Karnataka,7,71,712,7122,Bricklayer and Stone Masons,21208,19406,1802,11768,10942,826,9440,8464,976
B0825STA,29,000,Karnataka,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",1410,1280,130,644,614,30,766,666,100
B0825STA,29,000,Karnataka,7,71,712,7124,Carpenters and Joiners,2814,2752,62,1248,1212,36,1566,1540,26
B0825STA,29,000,Karnataka,7,71,712,7129,"Building Frame and Related Trades Workers, N.E.C.",94,86,8,60,60,0,34,26,8
B0825STA,29,000,Karnataka,7,71,713,0000,Building Finishers and Related Trades Workers,5462,5330,132,2088,2036,52,3374,3294,80
B0825STA,29,000,Karnataka,7,71,713,7131,Roofers,24,24,0,8,8,0,16,16,0
B0825STA,29,000,Karnataka,7,71,713,7132,Floor Layers and Tile Setters,654,640,14,182,176,6,472,464,8
B0825STA,29,000,Karnataka,7,71,713,7133,Plasterers,276,264,12,216,206,10,60,58,2
B0825STA,29,000,Karnataka,7,71,713,7134,Insulation Workers,6,4,2,4,2,2,2,2,0
B0825STA,29,000,Karnataka,7,71,713,7135,Glaziers,22,22,0,0,0,0,22,22,0
B0825STA,29,000,Karnataka,7,71,713,7136,Plumbers and Pipe Fitters,1302,1266,36,470,446,24,832,820,12
B0825STA,29,000,Karnataka,7,71,713,7137,Building and Related Electricians,2834,2770,64,1062,1052,10,1772,1718,54
B0825STA,29,000,Karnataka,7,71,713,7138,Supervisors in Building Finishing and Related Trades Workers,344,340,4,146,146,0,198,194,4
B0825STA,29,000,Karnataka,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",4920,4760,160,1850,1754,96,3070,3006,64
B0825STA,29,000,Karnataka,7,71,714,7141,Painters and Related Workers,4192,4050,142,1580,1490,90,2612,2560,52
B0825STA,29,000,Karnataka,7,71,714,7142,Varnishers and Related Painters,720,702,18,266,260,6,454,442,12
B0825STA,29,000,Karnataka,7,71,714,7143,Building Structure Cleaners,2,2,0,2,2,0,0,0,0
B0825STA,29,000,Karnataka,7,71,714,7148,"Supervisors and Foremen and Related Trades Workers in Painting, Building Structure Cleaning",6,6,0,2,2,0,4,4,0
B0825STA,29,000,Karnataka,7,72,000,0000,"Metal, Machinery and Related Trades Workers",13704,13298,406,5564,5420,144,8140,7878,262
B0825STA,29,000,Karnataka,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",3244,3164,80,1126,1100,26,2118,2064,54
B0825STA,29,000,Karnataka,7,72,721,7211,Metal Moulders and Core Makers,148,144,4,110,110,0,38,34,4
B0825STA,29,000,Karnataka,7,72,721,7212,Welders and Flame Cutters,1614,1584,30,528,518,10,1086,1066,20
B0825STA,29,000,Karnataka,7,72,721,7213,Sheet Metal Workers,308,282,26,66,60,6,242,222,20
B0825STA,29,000,Karnataka,7,72,721,7214,Structural Metal Preparers and Erectors,1082,1068,14,378,370,8,704,698,6
B0825STA,29,000,Karnataka,7,72,721,7215,Riggers and Cable Splicers,14,14,0,4,4,0,10,10,0
B0825STA,29,000,Karnataka,7,72,721,7216,Underwater Workers,6,2,4,2,2,0,4,0,4
B0825STA,29,000,Karnataka,7,72,721,7218,"Supervisors, Foremen and Related Workers in Metal Moulding, Welding, Sheet Metal Work, Structural",72,70,2,38,36,2,34,34,0
B0825STA,29,000,Karnataka,7,72,722,0000,"Blacksmith, Tool Makers and Related Trades Workers",918,870,48,442,410,32,476,460,16
B0825STA,29,000,Karnataka,7,72,722,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",500,468,32,358,332,26,142,136,6
B0825STA,29,000,Karnataka,7,72,722,7222,Tool Makers and Related Workers,184,178,6,40,38,2,144,140,4
B0825STA,29,000,Karnataka,7,72,722,7223,Machine Tool Setters and Setter Operators,6,6,0,2,2,0,4,4,0
B0825STA,29,000,Karnataka,7,72,722,7224,"Metal Wheel Grinders, Polishers and Tool Sharpeners",206,200,6,26,26,0,180,174,6
B0825STA,29,000,Karnataka,7,72,722,7228,"Supervisors, Foremen and Related Workers in Black Smithy, Toolmaking & Related Trades",12,12,0,8,8,0,4,4,0
B0825STA,29,000,Karnataka,7,72,722,7229,"Blacksmiths, Tool Makers and Related Workers, N.E.C.",10,6,4,8,4,4,2,2,0
B0825STA,29,000,Karnataka,7,72,723,0000,Machinery Mechanics and Fitters,6374,6218,156,2602,2546,56,3772,3672,100
B0825STA,29,000,Karnataka,7,72,723,7231,Motor Vehicle Mechanics and Fitters,4306,4204,102,1874,1834,40,2432,2370,62
B0825STA,29,000,Karnataka,7,72,723,7232,Aircraft Engine Mechanics and Fitters,52,44,8,26,20,6,26,24,2
B0825STA,29,000,Karnataka,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,1966,1920,46,674,664,10,1292,1256,36
B0825STA,29,000,Karnataka,7,72,723,7238,"Supervisors, Foremen and Related Workers in Machinery Repair and Fitting",50,50,0,28,28,0,22,22,0
B0825STA,29,000,Karnataka,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,3168,3046,122,1394,1364,30,1774,1682,92
B0825STA,29,000,Karnataka,7,72,724,7241,Electrical Mechanics and Fitters,250,232,18,106,104,2,144,128,16
B0825STA,29,000,Karnataka,7,72,724,7242,Electronic Fitters,36,28,8,20,18,2,16,10,6
B0825STA,29,000,Karnataka,7,72,724,7243,Electronic Mechanics and Servicers,810,782,28,274,268,6,536,514,22
B0825STA,29,000,Karnataka,7,72,724,7244,Telegraph and Telephone Installers and Servicers,360,346,14,114,110,4,246,236,10
B0825STA,29,000,Karnataka,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",1586,1538,48,846,830,16,740,708,32
B0825STA,29,000,Karnataka,7,72,724,7248,"Supervisors and Foremen, Electrical and Electronic Equipment Mechanics and Fitters",66,62,4,14,14,0,52,48,4
B0825STA,29,000,Karnataka,7,72,724,7249,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, N.E.C.",60,58,2,20,20,0,40,38,2
B0825STA,29,000,Karnataka,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",1412,1070,342,656,466,190,756,604,152
B0825STA,29,000,Karnataka,7,73,731,0000,Precision Workers in Metal and Related Materials,470,406,64,144,120,24,326,286,40
B0825STA,29,000,Karnataka,7,73,731,7311,Precision Instrument Makers and Repairers,180,156,24,54,52,2,126,104,22
B0825STA,29,000,Karnataka,7,73,731,7312,Musical Instrument Makers and Tuners,24,18,6,12,6,6,12,12,0
B0825STA,29,000,Karnataka,7,73,731,7313,Jewellery and Precision Metal Workers,264,230,34,78,62,16,186,168,18
B0825STA,29,000,Karnataka,7,73,731,7318,"Supervisors, Foremen and Related Workers In",2,2,0,0,0,0,2,2,0
B0825STA,29,000,Karnataka,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",518,392,126,374,274,100,144,118,26
B0825STA,29,000,Karnataka,7,73,732,7321,"Abrasive Wheel Formers, Potters and Related Workers",244,164,80,194,128,66,50,36,14
B0825STA,29,000,Karnataka,7,73,732,7322,"Glass Makers, Cutters, Grinders and Finishers",92,80,12,38,28,10,54,52,2
B0825STA,29,000,Karnataka,7,73,732,7323,Glass Engravers and Etchers,8,8,0,6,6,0,2,2,0
B0825STA,29,000,Karnataka,7,73,732,7324,"Glass, Ceramics and Related Decorative Painters",2,2,0,0,0,0,2,2,0
B0825STA,29,000,Karnataka,7,73,732,7329,"Glass Makers, Potters and Related Workers, N.E.C.",172,138,34,136,112,24,36,26,10
B0825STA,29,000,Karnataka,7,73,733,0000,"Handicraft Workers in Wood, Textile, Leather and Related Materials",156,76,80,66,24,42,90,52,38
B0825STA,29,000,Karnataka,7,73,733,7331,Handicraft Workers in Wood and Related Materials,52,32,20,8,2,6,44,30,14
B0825STA,29,000,Karnataka,7,73,733,7332,"Handicraft Workers in Textiles, Leather and Related Materials",104,44,60,58,22,36,46,22,24
B0825STA,29,000,Karnataka,7,73,734,0000,Printing and Related Trades Workers,268,196,72,72,48,24,196,148,48
B0825STA,29,000,Karnataka,7,73,734,7341,"Compositors, Type Setters and Related Workers",36,26,10,10,4,6,26,22,4
B0825STA,29,000,Karnataka,7,73,734,7343,Printing Engravers and Etchers,12,8,4,0,0,0,12,8,4
B0825STA,29,000,Karnataka,7,73,734,7344,Photographic and Related Workers,6,6,0,2,2,0,4,4,0
B0825STA,29,000,Karnataka,7,73,734,7345,Book Binders and Related Workers,128,84,44,28,16,12,100,68,32
B0825STA,29,000,Karnataka,7,73,734,7346,"Silk Screen, Block and Textile Printers",74,62,12,26,22,4,48,40,8
B0825STA,29,000,Karnataka,7,73,734,7348,Supervisors and Foremen in Printing and Related Trades,12,10,2,6,4,2,6,6,0
B0825STA,29,000,Karnataka,7,74,000,0000,Other Craft and Related Trades Workers,50688,19686,31002,28246,9034,19212,22442,10652,11790
B0825STA,29,000,Karnataka,7,74,741,0000,Food Processing and Related Trades Workers,18784,3178,15606,14284,1642,12642,4500,1536,2964
B0825STA,29,000,Karnataka,7,74,741,7411,"Butchers, Fishmongers and Related Food Preparers",92,86,6,20,18,2,72,68,4
B0825STA,29,000,Karnataka,7,74,741,7412,"Bakers, Pastry-cooks and Confectionery Makers",866,774,92,434,398,36,432,376,56
B0825STA,29,000,Karnataka,7,74,741,7413,Dairy Products Makers,132,108,24,82,64,18,50,44,6
B0825STA,29,000,Karnataka,7,74,741,7414,"Fruits, Vegetables and Related Preservers",3196,852,2344,2202,376,1826,994,476,518
B0825STA,29,000,Karnataka,7,74,741,7415,Food and Beverage Tasters and Graders,12,4,8,10,4,6,2,0,2
B0825STA,29,000,Karnataka,7,74,741,7416,Tobacco Preparers and Tobacco Products Makers,14438,1320,13118,11502,756,10746,2936,564,2372
B0825STA,29,000,Karnataka,7,74,741,7418,Supervisors and Foremen in Food Processing and Related Trades,48,34,14,34,26,8,14,8,6
B0825STA,29,000,Karnataka,7,74,742,0000,"Wood Treaters, Cabinet Makers and Related Trades Workers",9770,5310,4460,4380,2394,1986,5390,2916,2474
B0825STA,29,000,Karnataka,7,74,742,7421,Wood Treaters,2,2,0,0,0,0,2,2,0
B0825STA,29,000,Karnataka,7,74,742,7422,Cabinet Makers and Related Workers,468,436,32,192,180,12,276,256,20
B0825STA,29,000,Karnataka,7,74,742,7423,Wood Working Machine Setters and Setter Operators,56,52,4,24,24,0,32,28,4
B0825STA,29,000,Karnataka,7,74,742,7424,"Basketry Weavers, Brush Makers and Related Workers",9244,4820,4424,4164,2190,1974,5080,2630,2450
B0825STA,29,000,Karnataka,7,74,743,0000,"Textile, Garment and Related Trades Workers",22008,11112,10896,9528,4958,4570,12480,6154,6326
B0825STA,29,000,Karnataka,7,74,743,7431,Fibre Preparers,604,366,238,196,154,42,408,212,196
B0825STA,29,000,Karnataka,7,74,743,7432,"Weavers, Knitters and Related Workers",2462,1960,502,1054,832,222,1408,1128,280
B0825STA,29,000,Karnataka,7,74,743,7433,"Tailors, Dress Makers and Hatters",18388,8422,9966,8060,3836,4224,10328,4586,5742
B0825STA,29,000,Karnataka,7,74,743,7434,Furriers and Related Workers,80,48,32,58,36,22,22,12,10
B0825STA,29,000,Karnataka,7,74,743,7435,"Textile, Leather and Related Pattern Makers and Cutters",140,84,56,78,48,30,62,36,26
