Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0625SCA,29,575,Dakshina Kannada,7,74,741,7412,"Bakers, Pastry-cooks and Confectionery Makers",74,48,26,46,36,10,28,12,16
B0625SCA,29,575,Dakshina Kannada,7,74,741,7413,Dairy Products Makers,23,20,3,8,8,0,15,12,3
B0625SCA,29,575,Dakshina Kannada,7,74,741,7414,"Fruits, Vegetables and Related Preservers",1844,76,1768,1209,46,1163,635,30,605
B0625SCA,29,575,Dakshina Kannada,7,74,741,7416,Tobacco Preparers and Tobacco Products Makers,16638,485,16153,13270,383,12887,3368,102,3266
B0625SCA,29,575,Dakshina Kannada,7,74,742,0000,"Wood Treaters, Cabinet Makers and Related Trades Workers",213,142,71,171,111,60,42,31,11
B0625SCA,29,575,Dakshina Kannada,7,74,742,7422,Cabinet Makers and Related Workers,47,44,3,18,15,3,29,29,0
B0625SCA,29,575,Dakshina Kannada,7,74,742,7423,Wood Working Machine Setters and Setter Operators,6,3,3,6,3,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,74,742,7424,"Basketry Weavers, Brush Makers and Related Workers",160,95,65,147,93,54,13,2,11
B0625SCA,29,575,Dakshina Kannada,7,74,743,0000,"Textile, Garment and Related Trades Workers",348,69,279,211,40,171,137,29,108
B0625SCA,29,575,Dakshina Kannada,7,74,743,7432,"Weavers, Knitters and Related Workers",5,0,5,5,0,5,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,74,743,7433,"Tailors, Dress Makers and Hatters",327,55,272,200,34,166,127,21,106
B0625SCA,29,575,Dakshina Kannada,7,74,743,7435,"Textile, Leather and Related Pattern Makers and Cutters",5,3,2,0,0,0,5,3,2
B0625SCA,29,575,Dakshina Kannada,7,74,743,7436,"Sewers, Embroiderers and Related Workers",6,6,0,6,6,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,74,743,7437,Upholsterers and Related Workers,5,5,0,0,0,0,5,5,0
B0625SCA,29,575,Dakshina Kannada,7,74,744,0000,"Pelt, Leather and Shoe Making Trades Workers",136,122,14,30,30,0,106,92,14
B0625SCA,29,575,Dakshina Kannada,7,74,744,7442,Shoe Makers and Related Workers,136,122,14,30,30,0,106,92,14
B0625SCA,29,575,Dakshina Kannada,8,00,000,0000,Plant and Machine Operators and Assemblers,2163,1922,241,1049,923,126,1114,999,115
B0625SCA,29,575,Dakshina Kannada,8,81,000,0000,Stationary Plant and Related Operators,368,324,44,196,177,19,172,147,25
B0625SCA,29,575,Dakshina Kannada,8,81,811,0000,Mining and Mineral Processing Plant Operators,27,27,0,12,12,0,15,15,0
B0625SCA,29,575,Dakshina Kannada,8,81,811,8111,Mining Plant Operators,9,9,0,0,0,0,9,9,0
B0625SCA,29,575,Dakshina Kannada,8,81,811,8112,Mineral Ore and Stone Processing Plant Operators,18,18,0,12,12,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,81,812,0000,Metal Processing Plant Operators,10,10,0,4,4,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,81,812,8121,Ore and Metal Furnace Operators,5,5,0,2,2,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,81,812,8122,"Metal Melters, Casters and Rolling Mill Operators",5,5,0,2,2,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,81,813,0000,"Glass, Ceramics and Related Plant Operators",68,57,11,51,42,9,17,15,2
B0625SCA,29,575,Dakshina Kannada,8,81,813,8131,Glass and Ceramics Kiln and Related Machine Operators,68,57,11,51,42,9,17,15,2
B0625SCA,29,575,Dakshina Kannada,8,81,814,0000,Wood Processing and Paper Making Plant Operators,102,89,13,57,54,3,45,35,10
B0625SCA,29,575,Dakshina Kannada,8,81,814,8141,Wood Processing Plant Operators,96,86,10,51,51,0,45,35,10
B0625SCA,29,575,Dakshina Kannada,8,81,814,8143,Paper Making Plant Operators,3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,81,814,8148,"Supervisors and Foremen, Wood Processing and Paper Making Plant Operators",3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,81,815,0000,Chemical- Processing- Plant Operators,23,21,2,2,0,2,21,21,0
B0625SCA,29,575,Dakshina Kannada,8,81,815,8152,Chemical Heat Treating Plant Operators,2,0,2,2,0,2,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,81,815,8155,Petroleum and Natural Gas Refining Plant Operators,12,12,0,0,0,0,12,12,0
B0625SCA,29,575,Dakshina Kannada,8,81,815,8158,"Supervisors and Foremen, Chemical Processing Plant Operators and Related Workers",3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,81,815,8159,"Chemical Processing Plant Operators, N.E.C.",6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,81,816,0000,Power Production and Related Plant Operators,138,120,18,70,65,5,68,55,13
B0625SCA,29,575,Dakshina Kannada,8,81,816,8161,Power Production Plant Operators,24,21,3,18,15,3,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,81,816,8163,"Incinerator, Water- Treatment and Related Plant Operators",111,96,15,52,50,2,59,46,13
B0625SCA,29,575,Dakshina Kannada,8,81,816,8169,"Incinerator, Water Treatment and Related Plant Operators, N.E.C.",3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,82,000,0000,Machine Operators and Assemblers,459,277,182,238,142,96,221,135,86
B0625SCA,29,575,Dakshina Kannada,8,82,821,0000,Metal and Mineral Products Machine Operators,75,64,11,32,26,6,43,38,5
B0625SCA,29,575,Dakshina Kannada,8,82,821,8211,Machine Tool Operators,33,30,3,15,15,0,18,15,3
B0625SCA,29,575,Dakshina Kannada,8,82,821,8212,Cement and Other Mineral Products Machine Operators,42,34,8,17,11,6,25,23,2
B0625SCA,29,575,Dakshina Kannada,8,82,822,0000,Chemical Products Machine Operators,46,27,19,20,13,7,26,14,12
B0625SCA,29,575,Dakshina Kannada,8,82,822,8221,Pharmaceutical and Toiletry Products Machine Operators,5,3,2,2,0,2,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,82,822,8223,"Metal Finishing, Plating and Coating Machine Operators",9,3,6,3,3,0,6,0,6
B0625SCA,29,575,Dakshina Kannada,8,82,822,8229,"Chemical- Products Machine Operators, N.E.C.",32,21,11,15,10,5,17,11,6
B0625SCA,29,575,Dakshina Kannada,8,82,823,0000,Rubber and Plastic Products Machine Operators,54,37,17,27,25,2,27,12,15
B0625SCA,29,575,Dakshina Kannada,8,82,823,8231,Rubber Products Machine Operators,23,23,0,17,17,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,82,823,8232,Plastic Products Machine Operators,31,14,17,10,8,2,21,6,15
B0625SCA,29,575,Dakshina Kannada,8,82,824,0000,Wood Products Machine Operators,2,2,0,2,2,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,824,8241,Wood Products Machine Operators,2,2,0,2,2,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,825,0000,"Printing, Binding and Paper Products Machine Operators",86,45,41,36,22,14,50,23,27
B0625SCA,29,575,Dakshina Kannada,8,82,825,8251,Printing Machine Operators,80,45,35,33,22,11,47,23,24
B0625SCA,29,575,Dakshina Kannada,8,82,825,8253,Paper Products Machine Operators,3,0,3,0,0,0,3,0,3
B0625SCA,29,575,Dakshina Kannada,8,82,825,8258,"Supervisors and Foremen, Printing, Binding and Paper Products Machine Operators",3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,826,0000,"Textiles, Fur and Leather Products Machine Operators",3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,826,8261,"Fibre Preparing, Spinning and Winding Machine Operators",3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,827,0000,Food and Related Products Machine Operators,151,69,82,91,32,59,60,37,23
B0625SCA,29,575,Dakshina Kannada,8,82,827,8271,Meat and Fish Processing Machine Operators,17,12,5,2,0,2,15,12,3
B0625SCA,29,575,Dakshina Kannada,8,82,827,8272,Dairy Products Machine Operators,2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,8,82,827,8273,Grain and Spice Milling Machine Operators,33,19,14,30,16,14,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,82,827,8274,"Baked Goods, Cereal and Chocolate Products",3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,82,827,8275,"Fruit, Vegetable and Nut Processing Machine Operators",52,9,43,35,0,35,17,9,8
B0625SCA,29,575,Dakshina Kannada,8,82,827,8276,Sugar Production Machine Operators,2,2,0,2,2,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,827,8277,"Tea, Coffee and Cocoa Processing Machine Operators",9,3,6,3,3,0,6,0,6
B0625SCA,29,575,Dakshina Kannada,8,82,827,8278,"Brewers, Wine and Other Beverage Machine Operators",33,19,14,19,11,8,14,8,6
B0625SCA,29,575,Dakshina Kannada,8,82,828,0000,Assemblers,39,30,9,24,19,5,15,11,4
B0625SCA,29,575,Dakshina Kannada,8,82,828,8281,Mechanical Machinery Assemblers,11,11,0,6,6,0,5,5,0
B0625SCA,29,575,Dakshina Kannada,8,82,828,8282,Electrical Equipment Assemblers,13,6,7,9,6,3,4,0,4
B0625SCA,29,575,Dakshina Kannada,8,82,828,8284,"Metal, Rubber and Plastic Products Assemblers",12,10,2,6,4,2,6,6,0
B0625SCA,29,575,Dakshina Kannada,8,82,828,8285,Wood and Related Products Assemblers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,829,0000,Other Machine Operators and Assemblers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,82,829,8290,Other Machine Operators and Assemblers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,8,83,000,0000,Drivers and Mobile-plant Operators,1336,1321,15,615,604,11,721,717,4
B0625SCA,29,575,Dakshina Kannada,8,83,831,0000,Locomotive Engine Drivers and Related Workers,9,9,0,6,6,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,83,831,8312,"Railway Brakers, Signallers and Shunters",9,9,0,6,6,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,8,83,832,0000,Motor Vehicle Drivers,1256,1247,9,585,576,9,671,671,0
B0625SCA,29,575,Dakshina Kannada,8,83,832,8321,Motor Cycle Drivers,495,495,0,187,187,0,308,308,0
B0625SCA,29,575,Dakshina Kannada,8,83,832,8322,"Car, Taxi and Van Drivers",379,376,3,178,175,3,201,201,0
B0625SCA,29,575,Dakshina Kannada,8,83,832,8323,Bus and Tram Drivers,114,114,0,57,57,0,57,57,0
B0625SCA,29,575,Dakshina Kannada,8,83,832,8324,Heavy Truck and Lorry Drivers,268,262,6,163,157,6,105,105,0
B0625SCA,29,575,Dakshina Kannada,8,83,833,0000,Agricultural and Other Mobile Plant Operators,62,56,6,24,22,2,38,34,4
B0625SCA,29,575,Dakshina Kannada,8,83,833,8331,Motorised Farm and Forestry Plant Operators,11,11,0,9,9,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,8,83,833,8332,Earth Moving and Related Plant Operators,35,31,4,13,13,0,22,18,4
B0625SCA,29,575,Dakshina Kannada,8,83,833,8333,"Crane, Hoist and Related Plant Operators",16,14,2,2,0,2,14,14,0
B0625SCA,29,575,Dakshina Kannada,8,83,834,0000,Ships’ Deck Crews and Related Workers,9,9,0,0,0,0,9,9,0
B0625SCA,29,575,Dakshina Kannada,8,83,834,8340,Ships’ Deck Crews and Related Workers,9,9,0,0,0,0,9,9,0
B0625SCA,29,575,Dakshina Kannada,9,00,000,0000,Elementary Occupations,33250,24328,8922,26758,19715,7043,6492,4613,1879
B0625SCA,29,575,Dakshina Kannada,9,91,000,0000,Sales and Services Elementary Occupations,2125,921,1204,872,479,393,1253,442,811
B0625SCA,29,575,Dakshina Kannada,9,91,911,0000,Street Vendors and Related Workers,82,35,47,19,12,7,63,23,40
B0625SCA,29,575,Dakshina Kannada,9,91,911,9111,Street Food Vendors,12,9,3,9,9,0,3,0,3
B0625SCA,29,575,Dakshina Kannada,9,91,911,9112,"Street Vendors, Non Food Products",59,15,44,10,3,7,49,12,37
B0625SCA,29,575,Dakshina Kannada,9,91,911,9113,Door to Door and Telephone Sales Persons,11,11,0,0,0,0,11,11,0
B0625SCA,29,575,Dakshina Kannada,9,91,913,0000,"Domestic and Related Helpers, Cleaners and Launderers",1215,437,778,626,322,304,589,115,474
B0625SCA,29,575,Dakshina Kannada,9,91,913,9131,Domestic Helpers and Cleaners,665,130,535,313,109,204,352,21,331
B0625SCA,29,575,Dakshina Kannada,9,91,913,9132,"Helpers and Cleaners in Offices, Hotels and Other Establishments",543,305,238,308,211,97,235,94,141
B0625SCA,29,575,Dakshina Kannada,9,91,913,9133,Hand Launderers and Pressers,7,2,5,5,2,3,2,0,2
B0625SCA,29,575,Dakshina Kannada,9,91,915,0000,"Messengers, Porters, Door Keepers and Related Workers",243,235,8,100,98,2,143,137,6
B0625SCA,29,575,Dakshina Kannada,9,91,915,9151,"Messengers, Package and Luggage Porters and Deliverers",3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,9,91,915,9152,"Door Keepers, Watchpersons and Related Workers",219,211,8,90,88,2,129,123,6
B0625SCA,29,575,Dakshina Kannada,9,91,915,9153,"Vending Machine Money Collectors, Meter Readers and Related Workers",21,21,0,10,10,0,11,11,0
B0625SCA,29,575,Dakshina Kannada,9,91,916,0000,Garbage Collectors and Related Labourers,585,214,371,127,47,80,458,167,291
B0625SCA,29,575,Dakshina Kannada,9,91,916,9161,Garbage Collectors,6,3,3,0,0,0,6,3,3
B0625SCA,29,575,Dakshina Kannada,9,91,916,9162,Sweepers and Related Labourers,579,211,368,127,47,80,452,164,288
B0625SCA,29,575,Dakshina Kannada,9,92,000,0000,"Agricultural, Fishery and Related Labourers",22262,15724,6538,21307,15067,6240,955,657,298
B0625SCA,29,575,Dakshina Kannada,9,92,920,0000,"Agricultural, Fishery and Related Labourers",22262,15724,6538,21307,15067,6240,955,657,298
B0625SCA,29,575,Dakshina Kannada,9,92,920,9201,Farm Hands and Labourers,2409,1754,655,2281,1667,614,128,87,41
B0625SCA,29,575,Dakshina Kannada,9,92,920,9202,Forestry Labourers,19848,13965,5883,19021,13395,5626,827,570,257
B0625SCA,29,575,Dakshina Kannada,9,92,920,9203,"Fishery, Hunting and Tapping Labourers",5,5,0,5,5,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,9,93,000,0000,"Labourers in Mining, Construction, Manufacturing and Transport",8863,7683,1180,4579,4169,410,4284,3514,770
B0625SCA,29,575,Dakshina Kannada,9,93,931,0000,Mining and Construction Labourers,7425,6555,870,3774,3500,274,3651,3055,596
B0625SCA,29,575,Dakshina Kannada,9,93,931,9311,Mining and Quarrying Labourers,39,33,6,33,27,6,6,6,0
B0625SCA,29,575,Dakshina Kannada,9,93,931,9312,"Construction and Maintenance Labourers, Roads, Dams and Similar Constructions",1888,1559,329,847,761,86,1041,798,243
B0625SCA,29,575,Dakshina Kannada,9,93,931,9313,Building Construction Labourers,5498,4963,535,2894,2712,182,2604,2251,353
B0625SCA,29,575,Dakshina Kannada,9,93,932,0000,Manufacturing Labourers,363,169,194,163,91,72,200,78,122
B0625SCA,29,575,Dakshina Kannada,9,93,932,9322,Hand Packers and Other Manufacturing Labourers,363,169,194,163,91,72,200,78,122
B0625SCA,29,575,Dakshina Kannada,9,93,933,0000,Transport Labourers and Freight Handlers,1075,959,116,642,578,64,433,381,52
B0625SCA,29,575,Dakshina Kannada,9,93,933,9333,Freight Handlers,1075,959,116,642,578,64,433,381,52
B0625SCA,29,575,Dakshina Kannada,X,00,000,0000,Workers not Classified by Occupations,1445,680,765,754,384,370,691,296,395
B0625SCA,29,575,Dakshina Kannada,X,X9,000,0000,Workers not Reporting any Occupations,1445,680,765,754,384,370,691,296,395
B0625SCA,29,575,Dakshina Kannada,X,X9,X92,0000,Workers Reporting Occupations Unidentifiable or Unclassifiable,673,396,277,416,266,150,257,130,127
B0625SCA,29,575,Dakshina Kannada,X,X9,X92,X921,Workers Reporting Occupations Unidentifiable or Inadequately Described,673,396,277,416,266,150,257,130,127
B0625SCA,29,575,Dakshina Kannada,X,X9,X99,0000,Workers not Reporting any Occupations,772,284,488,338,118,220,434,166,268
B0625SCA,29,575,Dakshina Kannada,X,X9,X99,X999,Workers not Reporting any Occupations,772,284,488,338,118,220,434,166,268
B0625SCA,29,576,Kodagu,0,00,000,0000,Total,34856,19094,15762,31502,17026,14476,3354,2068,1286
B0625SCA,29,576,Kodagu,1,00,000,0000,"Legislators, Senior Officials and Managers",358,306,52,252,210,42,106,96,10
B0625SCA,29,576,Kodagu,1,11,000,0000,Legislators and Senior Officials,86,74,12,44,38,6,42,36,6
B0625SCA,29,576,Kodagu,1,11,111,0000,Legislators,12,12,0,6,6,0,6,6,0
B0625SCA,29,576,Kodagu,1,11,111,1112,"Elected Officials, State Government",6,6,0,0,0,0,6,6,0
B0625SCA,29,576,Kodagu,1,11,111,1113,"Elected Officials, Local Bodies",6,6,0,6,6,0,0,0,0
B0625SCA,29,576,Kodagu,1,11,112,0000,Administrative & Executive Officials,54,54,0,24,24,0,30,30,0
B0625SCA,29,576,Kodagu,1,11,112,1122,"Administrative and Executive Officials, State Government",54,54,0,24,24,0,30,30,0
B0625SCA,29,576,Kodagu,1,11,114,0000,Senior Officials of Special- Interest Organisations,20,8,12,14,8,6,6,0,6
B0625SCA,29,576,Kodagu,1,11,114,1141,Senior Officials of Political Party Organisations,20,8,12,14,8,6,6,0,6
B0625SCA,29,576,Kodagu,1,12,000,0000,Corporate Managers,270,232,38,208,172,36,62,60,2
B0625SCA,29,576,Kodagu,1,12,121,0000,Directors and Chief Executives,72,70,2,36,34,2,36,36,0
B0625SCA,29,576,Kodagu,1,12,121,1213,"Working Proprietors and Directors, Mining, Construction",52,52,0,16,16,0,36,36,0
B0625SCA,29,576,Kodagu,1,12,121,1214,"Working Proprietors and Directors, Manufacturing, Wholesale & Retail Trade",14,12,2,14,12,2,0,0,0
B0625SCA,29,576,Kodagu,1,12,121,1219,"Working Proprietors and Directors, Other Services, N.E.C.",6,6,0,6,6,0,0,0,0
B0625SCA,29,576,Kodagu,1,12,122,0000,Production and Operations Department Managers,174,138,36,160,126,34,14,12,2
B0625SCA,29,576,Kodagu,1,12,122,1221,"Production and Operations Department Managers in Agriculture, Hunting, Forestry & Fishing",90,62,28,90,62,28,0,0,0
B0625SCA,29,576,Kodagu,1,12,122,1222,Production and Operations Department Managers in Manufacturing,12,12,0,6,6,0,6,6,0
B0625SCA,29,576,Kodagu,1,12,122,1225,Production and Operations Department Managers in Restaurants and Hotels,8,8,0,8,8,0,0,0,0
B0625SCA,29,576,Kodagu,1,12,122,1226,"Production and Operations Department Managers in Transport, Storage and Communication",24,18,6,18,12,6,6,6,0
B0625SCA,29,576,Kodagu,1,12,122,1227,Production and Operations Department Managers in Business Services,8,6,2,6,6,0,2,0,2
B0625SCA,29,576,Kodagu,1,12,122,1229,"Production and Operations Department Managers, N.E.C.",32,32,0,32,32,0,0,0,0
B0625SCA,29,576,Kodagu,1,12,123,0000,Other Department Managers,24,24,0,12,12,0,12,12,0
B0625SCA,29,576,Kodagu,1,12,123,1239,"Other Department Managers, N.E.C.",24,24,0,12,12,0,12,12,0
B0625SCA,29,576,Kodagu,1,13,000,0000,General Managers,2,0,2,0,0,0,2,0,2
B0625SCA,29,576,Kodagu,1,13,130,0000,General Managers,2,0,2,0,0,0,2,0,2
B0625SCA,29,576,Kodagu,1,13,130,1301,"General Managers, Forestry and Fishing",2,0,2,0,0,0,2,0,2
B0625SCA,29,576,Kodagu,2,00,000,0000,Professionals,262,164,98,200,122,78,62,42,20
B0625SCA,29,576,Kodagu,2,21,000,0000,"Physical, Mathematical and Engineering Science Professionals",24,18,6,12,6,6,12,12,0
B0625SCA,29,576,Kodagu,2,21,213,0000,Computing Professionals,6,6,0,6,6,0,0,0,0
B0625SCA,29,576,Kodagu,2,21,213,2139,"Computer Professionals, N.E.C.",6,6,0,6,6,0,0,0,0
B0625SCA,29,576,Kodagu,2,21,214,0000,"Architects, Engineers and Related Professionals",18,12,6,6,0,6,12,12,0
B0625SCA,29,576,Kodagu,2,21,214,2142,Civil Engineers,12,6,6,6,0,6,6,6,0
B0625SCA,29,576,Kodagu,2,21,214,2145,Mechanical Engineers,6,6,0,0,0,0,6,6,0
B0625SCA,29,576,Kodagu,2,22,000,0000,Life Science and Health Professionals,20,14,6,10,8,2,10,6,4
B0625SCA,29,576,Kodagu,2,22,222,0000,Health Professionals (except Nursing),20,14,6,10,8,2,10,6,4
B0625SCA,29,576,Kodagu,2,22,222,2221,"Physicians and Surgeons, Allopathic",10,6,4,8,6,2,2,0,2
B0625SCA,29,576,Kodagu,2,22,222,2222,"Physicians and Surgeons, Ayurvedic",2,0,2,0,0,0,2,0,2
B0625SCA,29,576,Kodagu,2,22,222,2226,Veterinarians,6,6,0,0,0,0,6,6,0
B0625SCA,29,576,Kodagu,2,22,222,2229,"Health Professionals (except Nursing), N.E.C.",2,2,0,2,2,0,0,0,0
B0625SCA,29,576,Kodagu,2,23,000,0000,Teaching Professionals,94,74,20,74,58,16,20,16,4
B0625SCA,29,576,Kodagu,2,23,231,0000,"College, University and Higher Education Teaching Professionals",58,48,10,38,32,6,20,16,4
B0625SCA,29,576,Kodagu,2,23,231,2310,"College, University and Higher Education Teaching Professionals",58,48,10,38,32,6,20,16,4
B0625SCA,29,576,Kodagu,2,23,232,0000,Secondary Education Teaching Professionals,24,24,0,24,24,0,0,0,0
B0625SCA,29,576,Kodagu,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,24,24,0,24,24,0,0,0,0
B0625SCA,29,576,Kodagu,2,23,233,0000,Other Teaching Professionals,12,2,10,12,2,10,0,0,0
B0625SCA,29,576,Kodagu,2,23,233,2339,"Teaching Professionals, N.E.C.",12,2,10,12,2,10,0,0,0
B0625SCA,29,576,Kodagu,2,24,000,0000,Other Professionals,124,58,66,104,50,54,20,8,12
B0625SCA,29,576,Kodagu,2,24,241,0000,Business Professionals,26,0,26,20,0,20,6,0,6
B0625SCA,29,576,Kodagu,2,24,241,2411,Accountants,20,0,20,14,0,14,6,0,6
B0625SCA,29,576,Kodagu,2,24,241,2412,Personnel and Careers Professionals,6,0,6,6,0,6,0,0,0
B0625SCA,29,576,Kodagu,2,24,242,0000,Legal Professionals,24,14,10,20,14,6,4,0,4
B0625SCA,29,576,Kodagu,2,24,242,2421,Lawyers,22,14,8,20,14,6,2,0,2
B0625SCA,29,576,Kodagu,2,24,242,2422,Judges and Magistrates,2,0,2,0,0,0,2,0,2
B0625SCA,29,576,Kodagu,2,24,243,0000,"Archivists, Librarians and Related Information Professionals",12,6,6,12,6,6,0,0,0
B0625SCA,29,576,Kodagu,2,24,243,2432,Librarians and Related Information Professionals,12,6,6,12,6,6,0,0,0
B0625SCA,29,576,Kodagu,2,24,244,0000,Social Science and Related Professionals,26,2,24,24,2,22,2,0,2
B0625SCA,29,576,Kodagu,2,24,244,2446,Social Work Professionals,26,2,24,24,2,22,2,0,2
B0625SCA,29,576,Kodagu,2,24,245,0000,Writers and Creative or Performing Artists,18,18,0,10,10,0,8,8,0
B0625SCA,29,576,Kodagu,2,24,245,2451,"Authors, Journalists and Other Writers",6,6,0,0,0,0,6,6,0
B0625SCA,29,576,Kodagu,2,24,245,2452,"Sculptors, Painters and Related Artists",8,8,0,8,8,0,0,0,0
B0625SCA,29,576,Kodagu,2,24,245,2453,"Composers, Musicians and Singers",4,4,0,2,2,0,2,2,0
